date,asset,stock_ret,SPY,sector
2018-03-15,XOM,0.011141536681678499,-0.0010895711182953294,Oil
2018-03-16,AAPL,-0.003526311084685041,0.0010844734506556541,Tech
2018-03-16,CVX,-0.0015572235230305598,0.0010844734506556541,Oil
2018-03-16,DAL,0.006212136308006544,0.0010844734506556541,Airlines
2018-03-16,GM,0.002377536079561926,0.0010844734506556541,Auto
2018-03-16,GS,0.0037132325796687127,0.0010844734506556541,Banks
2018-03-16,JPM,0.0017355716429421353,0.0010844734506556541,Banks
2018-03-16,LUV,0.016016100496150987,0.0010844734506556541,Airlines
2018-03-16,MSFT,0.004459531722804222,0.0010844734506556541,Tech
2018-03-16,TSLA,-0.013052825308144556,0.0010844734506556541,Auto
2018-03-16,XOM,0.009406108125693757,0.0010844734506556541,Oil
2018-03-19,AAPL,-0.015279202300899741,-0.013530418644458031,Tech
2018-03-19,CVX,-0.01308495583769309,-0.013530418644458031,Oil
2018-03-19,DAL,-0.012876986427974302,-0.013530418644458031,Airlines
2018-03-19,GM,-0.024512332333505027,-0.013530418644458031,Auto
2018-03-19,GS,-0.018946103310456097,-0.013530418644458031,Banks
2018-03-19,JPM,-0.007882848720828894,-0.013530418644458031,Banks
2018-03-19,LUV,-0.004926182167673154,-0.013530418644458031,Airlines
2018-03-19,MSFT,-0.018076155317063303,-0.013530418644458031,Tech
2018-03-19,TSLA,-0.024241507381246197,-0.013530418644458031,Auto
2018-03-19,XOM,-0.012912847218084833,-0.013530418644458031,Oil
2018-03-20,AAPL,-0.0003422741590833889,0.0017008705217766984,Tech
2018-03-20,CVX,0.005356052026771474,0.0017008705217766984,Oil
2018-03-20,DAL,0.00964975128510659,0.0017008705217766984,Airlines
2018-03-20,GM,-0.003242222061404343,0.0017008705217766984,Auto
2018-03-20,GS,0.002514182689666189,0.0017008705217766984,Banks
2018-03-20,JPM,0.0009603742272594751,0.0017008705217766984,Banks
2018-03-20,LUV,0.0014851321063968914,0.0017008705217766984,Airlines
2018-03-20,MSFT,0.002583669049357251,0.0017008705217766984,Tech
2018-03-20,TSLA,-0.009599469923016968,0.0017008705217766984,Auto
2018-03-20,XOM,-0.0021576558458057393,0.0017008705217766984,Oil
2018-03-21,AAPL,-0.022654684468737862,-0.0019193356533249162,Tech
2018-03-21,CVX,0.022183386999138577,-0.0019193356533249162,Oil
